scope,scenario,long_rule,short_rule,mode,instruments,eligible,positive_net,positive_gross,median_cagr,median_drawdown,median_full_return,positive_common,thin,thin_short_full,exhausted,trades,median_short_trades,short_contribution_positive,median_delta_long,median_delta_shared,improved_long,improved_shared,less_drawdown_long,improved_both_long
Whole universe,r05_r07,r05,r07,both,678,662,133,233,-0.05153791994612056,-0.686598671916769,-0.41724572246327113,134,1,2,1,57503,40.0,14,-0.08306979086874838,0.013192383332693403,20,417,24,8
Whole universe,r05_r08,r05,r08,both,678,662,70,120,-0.08122915711062445,-0.7213793351452245,-0.560339045086367,74,1,2,4,45198,30.0,13,-0.11608018933752823,-0.01759349244100389,38,244,53,25
Whole universe,r05_r09,r05,r09,both,678,662,161,268,-0.0432482041112322,-0.6693456249828394,-0.3574501586171714,182,0,2,0,60613,42.0,20,-0.07566111967825978,0.024421015626963583,20,473,15,7
Whole universe,r05_r10,r05,r10,both,678,662,166,263,-0.047441086073677974,-0.6752604442882355,-0.3762996685862938,181,0,2,1,59747,41.0,20,-0.07747494381798381,0.020718965712167026,29,466,14,9
Whole universe,r05_r11,r05,r11,both,678,662,148,245,-0.053431191619540075,-0.6921500918739403,-0.42507645639884056,163,1,2,3,55169,37.0,21,-0.08665974132716475,0.012835602597898954,41,456,48,24
Whole universe,r05_r12,r05,r12,both,678,662,79,100,-0.08537289807522896,-0.732844208583818,-0.5998594296292528,78,1,12,4,31914,12.0,25,-0.11889208205369617,-0.021526600069522783,39,253,56,31
Whole universe,r05_r13,r05,r13,both,678,662,248,358,-0.018453455805044594,-0.6089296353058298,-0.16721585177894116,246,1,3,0,46601,21.0,36,-0.0543051313604378,0.04431864248063466,39,520,37,19
Whole universe,r05_r14,r05,r14,both,678,662,161,234,-0.04599768036472085,-0.6463354322853546,-0.375994027846738,160,1,5,1,40677,17.0,25,-0.08179306335910075,0.015032795159085288,42,406,87,31
Whole universe,r05_r15,r05,r15,both,678,662,280,383,-0.01129563468435818,-0.6011326246326121,-0.13505953941733378,288,0,3,1,48110,22.0,46,-0.044848181979255164,0.0529213368111951,45,554,32,8
Whole universe,r05_r16,r05,r16,both,678,662,274,373,-0.014186430792665627,-0.6050625727154079,-0.13655042352164365,277,0,3,1,47705,21.0,44,-0.04510487732067736,0.05120063308163908,47,554,35,12
Whole universe,r05_r17,r05,r17,both,678,662,263,352,-0.017607432552638858,-0.6019706564456617,-0.17089015572335992,255,1,3,1,45412,19.0,36,-0.05103619821404576,0.044677829526101054,62,544,62,32
Whole universe,r05_r18,r05,r18,both,678,662,207,271,-0.035496354452232926,-0.6390060345876243,-0.30174463148803116,200,1,344,7,33052,4.0,66,-0.0698322136630336,0.02986037244184664,83,428,84,56
Whole universe,r05_r19,r05,r19,both,678,662,371,452,0.009309961950454193,-0.5415989598601906,0.0918092896494741,374,1,111,0,38710,7.0,110,-0.025090238611453985,0.07701540829470083,103,574,75,48
Whole universe,r05_r20,r05,r20,both,678,662,309,404,-0.0050117298943065935,-0.5653989170867759,-0.058386295153201706,303,1,183,0,36487,6.0,71,-0.03979949921586451,0.061497976632778284,100,544,97,64
Whole universe,r05_r21,r05,r21,both,678,662,396,478,0.013087567429994063,-0.5377351810502281,0.11772648189336288,391,1,98,1,39194,7.0,142,-0.019926492339610247,0.08005789191783302,139,589,71,50
Whole universe,r05_r22,r05,r22,both,678,662,397,476,0.012370807128278205,-0.5399686342085352,0.11358651134892184,394,1,103,1,39066,7.0,144,-0.020125468376432476,0.07983904344316611,137,591,75,51
Whole universe,r05_r23,r05,r23,both,678,662,380,465,0.010338705800929882,-0.5311939603348839,0.09372189642039541,374,1,133,1,38240,7.0,112,-0.022192070082705406,0.07645470943693095,143,590,106,75
Whole universe,r05_r24,r05,r24,both,678,662,164,267,-0.04667429337498852,-0.6770144812291089,-0.3777389898778318,180,0,2,1,59849,41.0,22,-0.0775444049263736,0.02045842007398163,28,466,15,9
Whole universe,r06_r00,r06,r00,both,678,662,183,207,-0.049170258028096825,-0.7101865980205089,-0.4032641617555386,187,4,15,5,15183,12.0,25,-0.12277674620334977,0.0,39,300,68,27
Whole universe,r06_r01,r06,r01,both,678,662,396,446,0.019565321005161507,-0.6098885897927007,0.16231463249006406,414,2,4,1,23012,19.0,43,-0.050566740399085486,0.06796613280008318,38,558,41,19
Whole universe,r06_r02,r06,r02,both,678,662,314,351,-0.0025122192464304693,-0.6400151067293794,-0.054024091760146,322,3,4,2,19429,15.0,32,-0.08191589092698215,0.038769879723148826,50,505,93,37
Whole universe,r06_r03,r06,r03,both,678,662,420,463,0.026110460834110727,-0.6035579376434987,0.23236493006138992,439,1,3,0,23955,20.0,47,-0.044995970719593714,0.07762953514895798,50,559,33,17
Whole universe,r06_r04,r06,r04,both,678,662,419,467,0.027113250786285903,-0.6091602758356196,0.2377895654354275,428,2,4,0,23412,19.0,47,-0.046027400385119877,0.07496936394949383,50,563,34,16
Whole universe,r06_r05,r06,r05,both,678,662,406,447,0.021992289263016884,-0.6131605207353543,0.18540493016770232,418,2,4,0,21831,17.0,42,-0.05172249920432376,0.07072240775389838,46,558,40,19
Whole universe,r06_r06,r06,r06,both,678,662,202,228,-0.047891259914908446,-0.7126700079449917,-0.3951309774864902,200,4,18,5,14630,10.5,23,-0.1194176330936978,0.0,41,0,69,27
Whole universe,r06_r07,r06,r07,both,678,662,413,458,0.02617005683917839,-0.5961214444182446,0.23873870863741964,423,2,4,1,21493,16.0,48,-0.04643235480375274,0.074174380987725,41,561,44,19
Whole universe,r06_r08,r06,r08,both,678,662,318,366,-5.302140204938022e-05,-0.6332313617394362,-0.0341129677506854,331,3,5,2,18736,14.0,28,-0.07853186751890684,0.043668019538376956,51,518,93,41
Whole universe,r06_r09,r06,r09,both,678,662,435,474,0.030893296428299966,-0.5920443060970028,0.2802329543338461,443,1,4,0,22208,17.0,53,-0.03919523461978047,0.08181878030611184,60,568,50,24
Whole universe,r06_r10,r06,r10,both,678,662,432,472,0.030904831390542786,-0.5959009049076904,0.28010351899637875,440,2,4,0,21860,17.0,55,-0.04022859206563123,0.08086901724280404,61,565,50,27
Whole universe,r06_r11,r06,r11,both,678,662,418,458,0.023607410921651972,-0.5970358797515765,0.21868034692716742,428,2,4,1,20653,15.0,49,-0.04565191166810828,0.07574542503088483,49,557,50,27
Whole universe,r06_r12,r06,r12,both,678,662,216,238,-0.04814022751955055,-0.7070200593185123,-0.3844504395363525,212,4,24,4,14239,10.0,26,-0.11518599737519841,0.0,34,264,71,24
Whole universe,r06_r13,r06,r13,both,678,662,424,470,0.02823944902781328,-0.5897727028454891,0.28392537802967177,434,2,5,0,20707,15.0,48,-0.04455409422508694,0.07710474958961577,44,566,47,18
Whole universe,r06_r14,r06,r14,both,678,662,333,373,0.0010608612818652219,-0.6219550730661179,-0.003109817130776793,337,3,8,1,18218,13.0,27,-0.0728399498712829,0.04696554232806638,49,529,96,37
Whole universe,r06_r15,r06,r15,both,678,662,444,482,0.03298123240548978,-0.5873818250701235,0.33077133841194983,451,1,4,1,21363,16.0,51,-0.0395671491513761,0.08196703721845078,63,572,50,25
Whole universe,r06_r16,r06,r16,both,678,662,442,486,0.03253706892119135,-0.5923793407008114,0.3057036852445233,453,2,4,1,21121,16.0,59,-0.03781106505295778,0.0818716258988802,68,566,47,23
Whole universe,r06_r17,r06,r17,both,678,662,426,464,0.0263838944500443,-0.5896524666087478,0.2501468228294459,436,2,5,1,20012,14.0,53,-0.04268906045013493,0.07860593871033889,57,562,52,29
Whole universe,r06_r18,r06,r18,both,678,662,334,361,6.602407535499788e-05,-0.6368910123601671,-0.00046472038777300995,331,5,381,8,12116,4.0,68,-0.07140388342151838,0.040836488042732044,81,479,107,59
Whole universe,r06_r19,r06,r19,both,678,662,506,525,0.049079270739059044,-0.5560248736607196,0.5759913999058166,507,2,143,0,14996,6.0,86,-0.023591975143714472,0.09717764299404474,96,586,76,41
Whole universe,r06_r20,r06,r20,both,678,662,453,479,0.03196582832356287,-0.5676144273768428,0.3564098436215931,451,2,216,0,13872,5.0,68,-0.04189531104650135,0.07841755965222463,73,569,96,52
Whole universe,r06_r21,r06,r21,both,678,662,516,538,0.05385153616235572,-0.5464208258243576,0.6646530008140099,510,2,131,1,15257,7.0,127,-0.01805412636066378,0.09993638096347979,136,594,77,56
Whole universe,r06_r22,r06,r22,both,678,662,513,535,0.05259159774825528,-0.5504658536491971,0.6219424306110743,510,2,140,1,15166,7.0,123,-0.019024267667195893,0.1000192352602502,133,590,73,56
Whole universe,r06_r23,r06,r23,both,678,662,502,530,0.04711266731391961,-0.5515779970933404,0.5805857329259744,501,2,169,1,14701,6.0,102,-0.02217078301541775,0.09557850150894048,119,580,80,52
Whole universe,r06_r24,r06,r24,both,678,662,430,473,0.030904831390542786,-0.5952367115594607,0.26589477847555765,441,2,4,0,21950,17.0,57,-0.04015446328772887,0.08086901724280404,60,565,50,26
Whole universe,r07_r00,r07,r00,both,678,662,39,52,-0.12559636546483055,-0.802228296374152,-0.7235656075740179,31,1,3,4,34819,26.0,14,-0.14398407693165982,-0.06898705700113322,25,109,17,10
Whole universe,r07_r01,r07,r01,both,678,662,94,168,-0.07920274170704472,-0.7092820826991288,-0.5485650085173563,87,1,2,1,63466,51.0,19,-0.09483645604010899,-0.015304124885046455,16,170,3,1
Whole universe,r07_r02,r07,r02,both,678,662,61,89,-0.10349500866314065,-0.7559588926242715,-0.6494292536590281,55,1,2,3,47704,36.0,15,-0.12376020187549824,-0.044307659624033435,29,145,28,17
Whole universe,r07_r03,r07,r03,both,678,662,110,187,-0.07417780022845782,-0.7049157653508986,-0.5193635777182001,96,1,1,0,66647,55.0,21,-0.09194495497091065,-0.009064945809314329,14,250,3,1
Whole universe,r07_r04,r07,r04,both,678,662,107,178,-0.07224548204797016,-0.7093540678583536,-0.5121598465461117,92,1,1,1,65507,54.0,18,-0.09242662582520556,-0.010566548598204939,14,245,6,2
Whole universe,r07_r05,r07,r05,both,678,662,103,173,-0.08403745369996762,-0.7226135824272634,-0.5495499877462822,91,1,1,1,60550,47.0,27,-0.09767684443907465,-0.019419496333753894,18,182,2,1
Whole universe,r07_r06,r07,r06,both,678,662,42,63,-0.11347844508453342,-0.7721620602146583,-0.6851083092748629,38,1,4,5,32761,21.0,12,-0.13179683081687527,-0.05399520218274806,30,118,22,14
Whole universe,r07_r07,r07,r07,both,678,662,112,193,-0.059968435615661675,-0.6671269362048715,-0.4596533006390933,103,1,2,1,56040,40.0,12,-0.07906378893583382,0.0,17,0,8,2
Whole universe,r07_r08,r07,r08,both,678,662,64,112,-0.08836655128395215,-0.721529783536823,-0.5910157273259737,60,1,2,4,44899,30.0,12,-0.1099406611655232,-0.02895800074270477,21,174,17,11
Whole universe,r07_r09,r07,r09,both,678,662,129,221,-0.05577912073849539,-0.6585778557778385,-0.42847840210975124,118,1,2,0,58089,42.0,18,-0.07413588604598753,0.006046425691172919,16,422,7,2
Whole universe,r07_r10,r07,r10,both,678,662,132,224,-0.05420314896953271,-0.6628151495183179,-0.42073699095326705,120,1,2,1,57336,41.0,19,-0.07392569829650841,0.005249623570839468,18,401,8,2
Whole universe,r07_r11,r07,r11,both,678,662,123,203,-0.06608113524985937,-0.6763293424241319,-0.47447346068034457,121,1,2,3,54043,37.0,23,-0.08165916453330346,-0.0021799719207554746,20,304,7,2
Whole universe,r07_r12,r07,r12,both,678,662,75,96,-0.08807767551833129,-0.7246258958809298,-0.5907854197644943,60,1,12,4,31057,12.0,23,-0.10957239193433105,-0.027485051044752018,39,211,33,21
Whole universe,r07_r13,r07,r13,both,678,662,197,309,-0.03007919481997451,-0.5849029666243803,-0.2448016411965746,192,1,3,0,44214,21.0,31,-0.04878039993675454,0.029047715981822486,34,526,21,12
Whole universe,r07_r14,r07,r14,both,678,662,129,207,-0.054041155304160704,-0.6308706606586394,-0.397769614847292,118,1,5,1,39041,17.0,15,-0.07444028927491575,0.006025132790654142,39,377,45,16
Whole universe,r07_r15,r07,r15,both,678,662,222,337,-0.024214131394979743,-0.5792436055521392,-0.20760092365317095,207,1,3,1,45194,22.0,45,-0.043612902296208844,0.03525292020185039,38,538,28,13
Whole universe,r07_r16,r07,r16,both,678,662,222,334,-0.02621736874942837,-0.5823669794790355,-0.20480332368232557,212,1,3,1,44850,21.0,42,-0.04524152046725921,0.0338110976426525,46,533,29,13
Whole universe,r07_r17,r07,r17,both,678,662,202,293,-0.034443764937389154,-0.5921314678371238,-0.26416380682453366,197,1,3,1,43229,19.0,42,-0.050419971684681264,0.028736354916210127,37,509,28,17
Whole universe,r07_r18,r07,r18,both,678,662,178,249,-0.04237378028118749,-0.6153604737248181,-0.3028384665116245,164,1,344,7,30615,4.0,64,-0.06141753353706453,0.01775183934545721,78,408,45,39
Whole universe,r07_r19,r07,r19,both,678,662,341,423,-0.0005436425513182241,-0.5185998787143035,0.003977050984989905,330,1,111,0,35674,7.0,104,-0.022007095487997175,0.05439708158204298,109,605,54,43
Whole universe,r07_r20,r07,r20,both,678,662,277,358,-0.015132232573907667,-0.5390973541042765,-0.11241166719435902,267,1,183,0,33775,6.0,68,-0.03626889743081019,0.04377549986002921,83,547,60,42
Whole universe,r07_r21,r07,r21,both,678,662,361,444,0.003114302642341693,-0.5023932259888013,0.031243071763765617,342,1,98,1,35992,7.0,145,-0.017710338695104133,0.060692208864736974,142,603,73,55
Whole universe,r07_r22,r07,r22,both,678,662,356,442,0.0019361697106509146,-0.5031304276770572,0.026679375302635644,340,1,103,1,35886,7.0,140,-0.01905174977880364,0.05955205464966168,140,604,71,54
Whole universe,r07_r23,r07,r23,both,678,662,334,430,-0.001801200475004372,-0.5128790673875028,-0.003045441872525978,322,1,133,1,35296,7.0,106,-0.02026865333623834,0.05701932489542316,117,598,63,44
Whole universe,r07_r24,r07,r24,both,678,662,131,224,-0.054325506873193874,-0.6628151495183179,-0.42172820912134706,120,1,2,1,57438,41.0,20,-0.07398616321209628,0.005420735350698369,18,399,8,2
Whole universe,r08_r00,r08,r00,both,678,662,114,133,-0.07999980266247264,-0.7601846271098882,-0.5695314233569755,119,2,6,8,22247,17.0,18,-0.134968105159266,-0.04240249970400878,37,156,38,23
Whole universe,r08_r01,r08,r01,both,678,662,295,361,-0.006719544830296187,-0.6492927635066275,-0.10263813687914525,311,2,2,1,34863,29.0,27,-0.06516233282741768,0.020791311647417432,32,432,19,12
Whole universe,r08_r02,r08,r02,both,678,662,210,247,-0.037747034505487886,-0.6875372156799845,-0.3410561021015457,218,2,2,2,28689,23.0,24,-0.09831378132464169,-0.00878292676537512,42,221,57,26
Whole universe,r08_r03,r08,r03,both,678,662,321,377,0.001742082782950849,-0.6370920163682159,-0.05824992073473767,339,1,2,0,36289,31.0,33,-0.058934421281615745,0.025780990268881865,26,456,17,10
Whole universe,r08_r04,r08,r04,both,678,662,324,381,0.003368832749816586,-0.6454598711452268,-0.024108564233692675,346,1,2,0,35509,29.5,35,-0.05929326133742757,0.026468863597546022,30,451,17,8
Whole universe,r08_r05,r08,r05,both,678,662,298,353,-0.00844758040820276,-0.6589378887901032,-0.12476220901972657,312,1,2,0,33117,26.0,36,-0.06789165524886687,0.024135068298334006,34,434,14,6
Whole universe,r08_r06,r08,r06,both,678,662,122,150,-0.075116209557824,-0.7400753537319711,-0.5613465337544141,134,2,6,8,20897,14.0,23,-0.12605350847672975,-0.03383524325875692,36,168,47,25
Whole universe,r08_r07,r08,r07,both,678,662,331,386,0.0009254497982592591,-0.6294574852001931,-0.02086792310405927,333,2,2,1,31441,24.0,29,-0.05684588786910583,0.02986183028345063,39,492,31,16
Whole universe,r08_r08,r08,r08,both,678,662,219,265,-0.029674795339813487,-0.6645192315152251,-0.27437142017572896,228,2,3,2,27018,19.0,17,-0.0875329411062824,0.0,38,0,52,23
Whole universe,r08_r09,r08,r09,both,678,662,346,403,0.007814689060614999,-0.6208379769339326,0.023730342221410683,358,1,2,0,32441,25.0,42,-0.050379055565454633,0.03570576050243973,37,510,30,13
Whole universe,r08_r10,r08,r10,both,678,662,343,404,0.006701412597533429,-0.6232246412216614,0.014539483258962926,355,1,3,0,31940,24.0,41,-0.051739364960441014,0.034488046236751335,41,498,30,11
Whole universe,r08_r11,r08,r11,both,678,662,325,378,0.0018383616285463367,-0.636228690455988,-0.02395966809135186,336,1,3,1,30245,22.0,39,-0.05753006718454634,0.029689076438809858,45,496,36,16
Whole universe,r08_r12,r08,r12,both,678,662,166,188,-0.06169058251660364,-0.7142593312211132,-0.4726489570063002,174,2,18,3,19343,11.0,24,-0.11217632839083502,-0.021118513392166194,46,214,53,29
Whole universe,r08_r13,r08,r13,both,678,662,377,425,0.010833147007237365,-0.5967225287556357,0.0776566104894032,380,2,4,0,27439,18.0,45,-0.04663420419902309,0.0413012029008602,47,526,37,20
Whole universe,r08_r14,r08,r14,both,678,662,268,316,-0.013393997481246589,-0.621399199603969,-0.18235022461288758,277,2,6,1,24347,15.0,23,-0.07022593847656039,0.017808949155916964,44,502,76,31
Whole universe,r08_r15,r08,r15,both,678,662,389,448,0.018486725484578415,-0.5948725139439486,0.16234297886755455,391,1,3,1,28213,19.0,52,-0.039871244010632134,0.04687374196717636,55,534,39,18
Whole universe,r08_r16,r08,r16,both,678,662,386,446,0.018454334769107184,-0.5953902282012117,0.15074664842087293,391,1,3,1,27921,18.0,58,-0.04086122444570539,0.04599224264962287,54,535,40,22
Whole universe,r08_r17,r08,r17,both,678,662,378,419,0.012037533885747909,-0.6007421826574514,0.0907005570468371,379,1,3,1,26641,17.0,55,-0.043946915579082146,0.04298976041319763,52,531,49,21
Whole universe,r08_r18,r08,r18,both,678,662,286,329,-0.013845080225981743,-0.6338460526056451,-0.10998689212707186,287,3,344,7,17295,4.0,65,-0.0680474997338073,0.020701886760464472,74,421,75,51
Whole universe,r08_r19,r08,r19,both,678,662,452,492,0.035168151896526445,-0.554245918712686,0.35891808484210197,453,2,111,0,20624,7.0,98,-0.022994315043400104,0.06474832111503981,105,577,81,58
Whole universe,r08_r20,r08,r20,both,678,662,423,461,0.021879915096713276,-0.5683509448515277,0.19250431767856613,415,2,181,0,19296,6.0,69,-0.036774590982824984,0.052287816876876225,78,561,88,52
Whole universe,r08_r21,r08,r21,both,678,662,472,495,0.04094350652532319,-0.5462461686798736,0.4275092766023333,460,2,98,1,20912,7.0,135,-0.018759230307475783,0.06995772769959197,144,575,94,70
Whole universe,r08_r22,r08,r22,both,678,662,468,493,0.04085556215875075,-0.5482475281280472,0.42374129015397355,458,2,103,1,20808,7.0,131,-0.019795993891132846,0.06978773788510256,143,577,91,68
Whole universe,r08_r23,r08,r23,both,678,662,452,488,0.03543287741063006,-0.550596029410362,0.38309312570411336,455,2,133,1,20287,7.0,109,-0.021178461466380027,0.06434564480395644,117,576,96,58
Whole universe,r08_r24,r08,r24,both,678,662,343,405,0.00658965376181031,-0.622826543292954,0.012801393513967585,355,1,3,0,32036,25.0,43,-0.051450776935056286,0.03471437318112436,37,498,30,11
Whole universe,r09_r00,r09,r00,both,678,662,26,36,-0.1345806790645216,-0.8129977075757693,-0.7542059529481866,17,1,1,4,38565,28.0,15,-0.14499443674061485,-0.0716192505404476,21,97,8,8
Whole universe,r09_r01,r09,r01,both,678,662,48,122,-0.09467535965489943,-0.7300355393022893,-0.6237388037945351,49,1,1,2,71111,57.0,12,-0.10155510766275117,-0.025864519862446922,14,148,2,2
Whole universe,r09_r02,r09,r02,both,678,662,35,54,-0.11484248931243884,-0.7741156280242095,-0.6994781275767256,27,1,1,3,52451,40.0,13,-0.1225376425910974,-0.047599305123497304,25,125,13,10
Whole universe,r09_r03,r09,r03,both,678,662,70,147,-0.08684827269370154,-0.7172223643887877,-0.5931441374648398,62,0,1,0,74934,62.0,18,-0.09429421185653025,-0.018630340683464863,13,165,2,1
Whole universe,r09_r04,r09,r04,both,678,662,71,140,-0.08946379819218325,-0.7244562739613376,-0.5913243258948404,63,0,1,1,73650,60.0,18,-0.09742441575568561,-0.01874054284167631,15,162,1,0
Whole universe,r09_r05,r09,r05,both,678,662,57,130,-0.09983665669824426,-0.7343054829869033,-0.6275049569081652,49,0,1,1,67952,53.0,19,-0.10793739769331445,-0.028936057571473328,18,142,2,1
Whole universe,r09_r06,r09,r06,both,678,662,35,48,-0.12124566643743684,-0.7842675387483177,-0.7181862152475156,27,1,3,5,35783,21.0,16,-0.12985613986650796,-0.05742376826762435,35,114,15,13
