scope,config,mode,instruments,eligible,positive_net,positive_gross,positive_common,median_cagr,median_drawdown,median_full_return,thin_samples,exhausted,trades,channel_exits,initial_exits,trailing_exits
Other instruments,initial_trailing-e55-x20-i3-t4,long,618,602,338,389,338,0.008898837945501836,-0.3821561414562027,0.052647840776626875,2,0,15696,0,2870,12826
Other instruments,initial_trailing-e55-x20-i3-t4,short,618,602,24,34,29,-0.0528921121970814,-0.520262869825503,-0.40439407118410386,3,2,10698,0,2619,8079
Other instruments,initial_trailing-e200-x20-i2-t3,both,618,602,169,234,166,-0.021217588460441306,-0.422653342368987,-0.17694710077207632,2,1,17852,0,5366,12486
Other instruments,initial_trailing-e200-x20-i2-t3,long,618,602,274,334,271,-0.0037383938837116104,-0.27388561714025905,-0.03192376765418131,9,0,13195,0,3836,9359
Other instruments,initial_trailing-e200-x20-i2-t3,short,618,602,135,152,133,-0.019687015947753683,-0.2950292424241992,-0.16594637408465635,91,1,4675,0,1536,3139
Other instruments,initial_trailing-e200-x20-i2-t4,both,618,602,185,229,181,-0.0202911507795141,-0.44582547332224265,-0.1722450673789821,3,1,15170,0,6932,8238
Other instruments,initial_trailing-e200-x20-i2-t4,long,618,602,322,361,318,0.001983766300187373,-0.300776372540012,0.013769801012749716,10,0,10928,0,4780,6148
Other instruments,initial_trailing-e200-x20-i2-t4,short,618,602,99,119,97,-0.021815798979057943,-0.3252659668685863,-0.18363173846435715,115,1,4256,0,2158,2098
Other instruments,initial_trailing-e200-x20-i3-t3,both,618,602,174,240,170,-0.021496820770716463,-0.43022533729421,-0.17645886019999962,2,1,17036,0,244,16792
Other instruments,initial_trailing-e200-x20-i3-t3,long,618,602,295,356,291,-0.0008332835231410485,-0.2739386545650746,-0.003381379127527895,9,0,12548,0,173,12375
Other instruments,initial_trailing-e200-x20-i3-t3,short,618,602,130,152,128,-0.01937748151933627,-0.30711931937025033,-0.16628869904539068,95,1,4506,0,72,4434
Other instruments,initial_trailing-e200-x20-i3-t4,both,618,602,188,240,184,-0.020029551765862907,-0.4651879359036748,-0.17155021566823836,4,2,13720,0,2798,10922
Other instruments,initial_trailing-e200-x20-i3-t4,long,618,602,342,383,338,0.003270222199897921,-0.3005407867865033,0.027347937283388912,10,0,9810,0,1864,7946
Other instruments,initial_trailing-e200-x20-i3-t4,short,618,602,97,110,95,-0.024356126061854055,-0.3429248453473799,-0.20262120102209358,139,2,3934,0,939,2995
Other instruments,all-e10-x10-i2-t3,both,618,602,72,149,66,-0.09168365854666244,-0.740427996760339,-0.5925934545343783,0,0,75716,13687,21427,40602
Other instruments,all-e10-x10-i2-t3,long,618,602,368,476,351,0.01086393840834965,-0.4497197915477198,0.1590877834501705,0,0,40954,7713,10238,23003
Other instruments,all-e10-x10-i2-t3,short,618,602,10,28,9,-0.10028548144093291,-0.6921708022793764,-0.653732606058316,0,0,38310,6973,11749,19588
Other instruments,all-e10-x10-i2-t4,both,618,602,85,168,76,-0.0825312260820103,-0.7352232408149331,-0.5611325623538996,0,0,66263,27753,25477,13033
Other instruments,all-e10-x10-i2-t4,long,618,602,400,499,390,0.018936410018939198,-0.4682088406311121,0.2502408074126372,0,0,37071,16420,12425,8226
Other instruments,all-e10-x10-i2-t4,short,618,602,5,19,6,-0.10730397515113138,-0.7177698055970908,-0.6802233010721629,0,0,36039,14725,15175,6139
Other instruments,all-e10-x10-i3-t3,both,618,602,68,142,60,-0.0878896760283352,-0.7385272119375851,-0.5778760390437315,0,0,72246,16918,751,54577
Other instruments,all-e10-x10-i3-t3,long,618,602,395,489,377,0.01573745886807143,-0.44528258837291274,0.20267317165345944,0,0,39480,9445,351,29684
Other instruments,all-e10-x10-i3-t3,short,618,602,12,24,11,-0.1040731135097156,-0.6994894336508254,-0.666930883139901,0,0,37071,9061,371,27639
Other instruments,all-e10-x10-i3-t4,both,618,602,90,158,86,-0.079793231464797,-0.733054690027895,-0.5545793010784404,0,0,60348,35547,7770,17031
Other instruments,all-e10-x10-i3-t4,long,618,602,433,523,421,0.025483739389786875,-0.4584768765283747,0.30542939360465415,0,0,34830,20962,3543,10325
Other instruments,all-e10-x10-i3-t4,short,618,602,6,19,8,-0.1086882084043263,-0.7321062162589751,-0.6881890849452509,0,0,33996,20505,4595,8896
Other instruments,all-e10-x20-i2-t3,both,618,602,70,156,71,-0.0882463342384131,-0.7430047436712997,-0.5917681020208285,0,1,72703,858,22116,49729
Other instruments,all-e10-x20-i2-t3,long,618,602,379,478,353,0.014302153156471542,-0.45446719087069387,0.17068568272289408,0,0,39372,528,10654,28190
Other instruments,all-e10-x20-i2-t3,short,618,602,13,24,8,-0.10311107105927864,-0.6931670347368788,-0.6625908383855623,0,1,37279,578,12284,24417
Other instruments,all-e10-x20-i2-t4,both,618,602,125,195,113,-0.07464067251963813,-0.728352007264702,-0.49830843388838186,0,1,56639,5653,25826,25160
Other instruments,all-e10-x20-i2-t4,long,618,602,441,504,420,0.029067504003115863,-0.469559939823191,0.3520577909620979,0,0,32237,3398,12906,15933
Other instruments,all-e10-x20-i2-t4,short,618,602,14,24,10,-0.11116595857708472,-0.729393421198818,-0.6910246692767366,0,1,33020,3436,16622,12962
Other instruments,all-e10-x20-i3-t3,both,618,602,74,155,68,-0.08700787188538311,-0.7425114688106917,-0.5836919758695045,0,1,68734,1453,762,66519
Other instruments,all-e10-x20-i3-t3,long,618,602,408,484,389,0.019056364593511788,-0.451922729970394,0.2555992210355209,0,0,37630,963,350,36317
Other instruments,all-e10-x20-i3-t3,short,618,602,17,26,10,-0.10523988826137254,-0.7115325950818907,-0.6734659409032551,0,1,35818,1288,380,34150
Other instruments,all-e10-x20-i3-t4,both,618,602,135,192,126,-0.06986379529326536,-0.7323369611707999,-0.5012260313203953,0,1,49415,7679,9502,32234
Other instruments,all-e10-x20-i3-t4,long,618,602,464,519,454,0.03889344348877888,-0.47130246184731384,0.48899284673868937,0,0,29273,5106,4319,19848
Other instruments,all-e10-x20-i3-t4,short,618,602,12,21,11,-0.11752182628113739,-0.7465678153537127,-0.7099200680679214,0,1,30208,6070,5861,18277
Other instruments,all-e10-x55-i2-t3,both,618,602,69,142,72,-0.08806695057468006,-0.7434958216440671,-0.6015982529526781,0,1,72062,54,22133,49875
Other instruments,all-e10-x55-i2-t3,long,618,602,355,458,356,0.014449768021699838,-0.45426819198542734,0.11582353670592727,0,0,38870,50,10695,28125
Other instruments,all-e10-x55-i2-t3,short,618,602,13,22,8,-0.10303059255852143,-0.6931670347368791,-0.6619735463518107,0,1,37061,113,12314,24634
Other instruments,all-e10-x55-i2-t4,both,618,602,107,188,115,-0.07333299480923039,-0.7343899143968489,-0.5309615409522599,0,1,55026,55,25872,29099
Other instruments,all-e10-x55-i2-t4,long,618,602,416,495,425,0.03105929654523565,-0.46942342040660107,0.33013102425413543,0,0,31178,64,12961,18153
Other instruments,all-e10-x55-i2-t4,short,618,602,12,26,9,-0.11112410048306087,-0.7342881869137357,-0.6911570299394303,0,1,32345,157,16729,15459
Other instruments,all-e10-x55-i3-t3,both,618,602,65,131,67,-0.08690311782530208,-0.7434109371995381,-0.6058794180165801,0,1,68042,221,795,67026
Other instruments,all-e10-x55-i3-t3,long,618,602,383,465,389,0.0190563645935119,-0.4469625690975573,0.17226710223250863,0,0,37090,216,380,36494
Other instruments,all-e10-x55-i3-t3,short,618,602,15,25,10,-0.10469855000995182,-0.7125017382454479,-0.6736224934961654,0,1,35554,469,398,34687
Other instruments,all-e10-x55-i3-t4,both,618,602,126,181,129,-0.0706912551337559,-0.7345547764572311,-0.525893018004348,0,1,47550,227,9995,37328
Other instruments,all-e10-x55-i3-t4,long,618,602,457,513,468,0.041245011342269544,-0.4704865960692704,0.43942328914014617,0,0,28019,607,4604,22808
Other instruments,all-e10-x55-i3-t4,short,618,602,15,24,12,-0.11775526089813165,-0.7493159448505531,-0.7121268855969465,0,1,29347,1256,6308,21783
Other instruments,all-e20-x10-i2-t3,both,618,602,71,160,66,-0.07111501518770486,-0.6814180996750898,-0.5182671239188116,0,0,57470,10124,16342,31004
Other instruments,all-e20-x10-i2-t3,long,618,602,349,431,338,0.007459409798051708,-0.4111076263878895,0.08905651397921222,0,0,31652,5568,8006,18078
Other instruments,all-e20-x10-i2-t3,short,618,602,13,32,14,-0.07479836010423618,-0.601809578252188,-0.5477193881688621,0,0,25920,4591,8327,13002
Other instruments,all-e20-x10-i2-t4,both,618,602,90,169,87,-0.06863587540889904,-0.6890931242167825,-0.5056797505018662,0,1,53001,21941,20496,10564
Other instruments,all-e20-x10-i2-t4,long,618,602,379,450,372,0.014689287568126486,-0.41681509968142677,0.18633111669258884,0,0,28892,12360,9881,6651
Other instruments,all-e20-x10-i2-t4,short,618,602,11,24,13,-0.08118072913461777,-0.621686734049199,-0.5679041434434411,0,1,24646,9822,10783,4041
Other instruments,all-e20-x10-i3-t3,both,618,602,68,153,65,-0.07071298699715056,-0.6725784262008145,-0.5233894964495894,0,0,55443,12473,662,42308
Other instruments,all-e20-x10-i3-t3,long,618,602,371,449,359,0.010758570156807923,-0.4083948444163937,0.10855027139879381,0,0,30522,6763,324,23435
Other instruments,all-e20-x10-i3-t3,short,618,602,14,23,15,-0.07903602841457325,-0.6103679528378241,-0.5564398977425271,0,0,25081,5772,341,18968
Other instruments,all-e20-x10-i3-t4,both,618,602,90,149,81,-0.06889624323365073,-0.6912509059963592,-0.49291949265594576,0,1,49691,28919,6464,14308
Other instruments,all-e20-x10-i3-t4,long,618,602,402,483,396,0.019081141428024084,-0.41929115115516774,0.19940880056242571,0,0,27184,15786,2939,8459
Other instruments,all-e20-x10-i3-t4,short,618,602,9,19,14,-0.0836546132729653,-0.6450565386180698,-0.5879764947474628,0,1,23283,13643,3591,6049
Other instruments,all-e20-x20-i2-t3,both,618,602,77,161,77,-0.07113016365447578,-0.679449707811093,-0.506429653438302,0,1,55666,605,16878,38183
Other instruments,all-e20-x20-i2-t3,long,618,602,362,442,343,0.00924343518258497,-0.4111662097473454,0.09086054611754513,0,0,30519,333,8262,21924
Other instruments,all-e20-x20-i2-t3,short,618,602,15,32,17,-0.07709549621186268,-0.6041357556115305,-0.5598052594229119,0,1,25309,278,8647,16384
Other instruments,all-e20-x20-i2-t4,both,618,602,117,185,101,-0.06562696794563044,-0.6923975510320933,-0.47829508957025957,0,3,47429,4600,21656,21173
Other instruments,all-e20-x20-i2-t4,long,618,602,406,460,400,0.019885057714800092,-0.42768774522305664,0.229179495506747,0,0,25585,2544,10269,12772
Other instruments,all-e20-x20-i2-t4,short,618,602,17,29,20,-0.08364953509639572,-0.6353758396443242,-0.5857480076687799,0,3,22908,2183,11844,8881
Other instruments,all-e20-x20-i3-t3,both,618,602,82,161,72,-0.06783206220185956,-0.678766180208088,-0.5241062695366623,0,1,53344,873,680,51791
Other instruments,all-e20-x20-i3-t3,long,618,602,376,448,365,0.012454839154773967,-0.412316099445772,0.14333810158055227,0,0,29237,460,332,28445
Other instruments,all-e20-x20-i3-t3,short,618,602,17,31,14,-0.08068719391096546,-0.6245241760879184,-0.5694095230575288,0,1,24323,434,349,23540
Other instruments,all-e20-x20-i3-t4,both,618,602,128,188,124,-0.060260294948692394,-0.688353687981413,-0.46301275747130016,0,3,42891,6424,8255,28212
Other instruments,all-e20-x20-i3-t4,long,618,602,425,492,426,0.028041380628619383,-0.42984265751125666,0.3366018719964593,0,0,23314,3419,3751,16144
Other instruments,all-e20-x20-i3-t4,short,618,602,20,29,21,-0.08813083912322794,-0.6640843220060253,-0.611257270624854,0,3,21013,3402,4687,12924
Other instruments,all-e20-x55-i2-t3,both,618,602,63,146,77,-0.06953642217679479,-0.6794497078110925,-0.5181823906590324,0,1,55134,21,16861,38252
Other instruments,all-e20-x55-i2-t3,long,618,602,344,429,344,0.00957120140857104,-0.4106396726666058,0.054890695645879006,0,0,30086,9,8262,21815
Other instruments,all-e20-x55-i2-t3,short,618,602,14,31,17,-0.07738002423741741,-0.6054016368167129,-0.5568871045642382,0,1,25217,15,8635,16567
Other instruments,all-e20-x55-i2-t4,both,618,602,106,165,108,-0.06504435413622461,-0.6919763696002578,-0.48464256770563685,0,3,46168,27,21733,24408
Other instruments,all-e20-x55-i2-t4,long,618,602,408,463,409,0.02108850632303816,-0.4318317192518624,0.20360608872424124,0,0,24784,14,10317,14453
Other instruments,all-e20-x55-i2-t4,short,618,602,16,26,18,-0.08580306044909009,-0.6308451973431608,-0.5820145405329502,0,3,22563,21,11916,10626
Other instruments,all-e20-x55-i3-t3,both,618,602,67,143,72,-0.06771585211472636,-0.6783788718832493,-0.5206668522019732,0,1,52802,57,701,52044
Other instruments,all-e20-x55-i3-t3,long,618,602,361,441,364,0.013823307026219811,-0.41119440469780033,0.10462762364932754,0,0,28809,29,344,28436
Other instruments,all-e20-x55-i3-t3,short,618,602,17,30,15,-0.08025559877734229,-0.6235314378006234,-0.5666706257372991,0,1,24224,36,360,23828
Other instruments,all-e20-x55-i3-t4,both,618,602,123,172,125,-0.06133802903402369,-0.6891401108681762,-0.48112864315306264,0,3,41377,80,8619,32678
Other instruments,all-e20-x55-i3-t4,long,618,602,424,474,434,0.02879194133389784,-0.4371790671689264,0.28748450168604633,0,0,22421,62,3934,18425
Other instruments,all-e20-x55-i3-t4,short,618,602,17,25,18,-0.08840146834077411,-0.665834383488855,-0.6021472790015847,0,3,20547,121,4942,15484
Other instruments,all-e55-x10-i2-t3,both,618,602,85,152,88,-0.04837685574236833,-0.5649701549202937,-0.3897663419738795,0,1,34850,5745,9973,19132
Other instruments,all-e55-x10-i2-t3,long,618,602,253,332,263,-0.006139122321814461,-0.35418839461512885,-0.06339241035329352,0,0,21685,3430,5756,12499
Other instruments,all-e55-x10-i2-t3,short,618,602,30,61,35,-0.0439238603705826,-0.4553000665468862,-0.35983810070353883,1,1,13192,2318,4226,6648
Other instruments,all-e55-x10-i2-t4,both,618,602,102,153,105,-0.04741177658970813,-0.5776554558239588,-0.39658046710270334,0,1,32348,12780,12730,6838
Other instruments,all-e55-x10-i2-t4,long,618,602,290,358,293,-0.0020020536057123173,-0.36306295193159416,-0.025360590704227137,0,0,19762,7877,7202,4683
Other instruments,all-e55-x10-i2-t4,short,618,602,23,48,23,-0.04722433643808821,-0.4815449705488105,-0.3760266669374917,1,1,12612,4915,5538,2159
Other instruments,all-e55-x10-i3-t3,both,618,602,96,154,101,-0.04916556989185744,-0.5752077544138836,-0.40265320897745227,0,1,33623,6996,439,26188
Other instruments,all-e55-x10-i3-t3,long,618,602,279,346,281,-0.004014471058670421,-0.35904630903652046,-0.026296053963707267,0,0,20842,4122,245,16475
Other instruments,all-e55-x10-i3-t3,short,618,602,30,50,34,-0.04695549920933767,-0.4776587107173511,-0.3788392743818191,1,1,12809,2879,195,9735
Other instruments,all-e55-x10-i3-t4,both,618,602,96,154,103,-0.050524586532647686,-0.5926851077425308,-0.4060351656364829,0,2,30433,16948,4199,9286
Other instruments,all-e55-x10-i3-t4,long,618,602,301,376,322,0.002598781639963188,-0.3676586889733954,-0.0038813126063424463,0,0,18504,10117,2288,6099
Other instruments,all-e55-x10-i3-t4,short,618,602,21,42,26,-0.05276855010552428,-0.5099205473333344,-0.4061637063386962,1,2,11978,6860,1918,3200
Other instruments,all-e55-x20-i2-t3,both,618,602,85,154,87,-0.04903833196426316,-0.5651339260452668,-0.3826678150392412,0,1,33884,337,10279,23268
Other instruments,all-e55-x20-i2-t3,long,618,602,268,339,271,-0.004776314412411109,-0.35721801537938913,-0.05345219353728653,0,0,21010,184,5903,14923
Other instruments,all-e55-x20-i2-t3,short,618,602,32,56,41,-0.045168234985979605,-0.4627839885801005,-0.36078198191725963,1,1,12900,153,4384,8363
Other instruments,all-e55-x20-i2-t4,both,618,602,115,175,121,-0.04556489681315834,-0.5928071873215925,-0.3742018034866316,0,1,29444,2697,13502,13245
Other instruments,all-e55-x20-i2-t4,long,618,602,319,372,318,0.004001394383973733,-0.3728336967004812,0.014873595487276514,2,0,17676,1550,7446,8680
Other instruments,all-e55-x20-i2-t4,short,618,602,24,40,25,-0.048942935868737436,-0.4851303316290471,-0.3857829110212323,1,1,11788,1152,6061,4575
Other instruments,all-e55-x20-i3-t3,both,618,602,102,152,101,-0.04893762602201829,-0.5801147094073149,-0.3949432997054139,0,1,32487,441,444,31602
Other instruments,all-e55-x20-i3-t3,long,618,602,290,350,291,-0.001998561800288512,-0.359537508727959,-0.019732768044667615,0,0,20064,240,247,19577
Other instruments,all-e55-x20-i3-t3,short,618,602,33,52,37,-0.04787943069389694,-0.48430346051880385,-0.37966153659068463,1,1,12451,201,198,12052
Other instruments,all-e55-x20-i3-t4,both,618,602,129,180,130,-0.04610131118701838,-0.6113727925624179,-0.37601319239446934,0,2,26934,3699,5294,17941
Other instruments,all-e55-x20-i3-t4,long,618,602,338,386,344,0.0071563606180112815,-0.3817245502319929,0.044550260708262956,2,0,16082,2039,2810,11233
Other instruments,all-e55-x20-i3-t4,short,618,602,23,35,27,-0.052385857140718306,-0.5171655930487525,-0.40866421353406307,1,2,10892,1668,2491,6733
Other instruments,all-e55-x55-i2-t3,both,618,602,82,155,86,-0.049288250999167504,-0.5653208241510214,-0.38628295046444583,0,1,33839,2,10298,23539
Other instruments,all-e55-x55-i2-t3,long,618,602,269,339,271,-0.004776314412411109,-0.35615279148486334,-0.04508967931821689,0,0,20981,2,5912,15067
Other instruments,all-e55-x55-i2-t3,short,618,602,32,57,42,-0.045122405082007544,-0.4635905273008991,-0.359119577966295,1,1,12884,0,4394,8490
Other instruments,all-e55-x55-i2-t4,both,618,602,117,173,126,-0.04568464951233764,-0.5856106550165229,-0.37461703498166576,0,1,28988,5,13605,15378
Other instruments,all-e55-x55-i2-t4,long,618,602,322,364,321,0.0036010314804486576,-0.37779509232757386,0.027299119901176505,2,0,17364,4,7467,9893
Other instruments,all-e55-x55-i2-t4,short,618,602,28,39,27,-0.048256004845484535,-0.48750415101403993,-0.38597928345591165,2,1,11644,1,6145,5498
Other instruments,all-e55-x55-i3-t3,both,618,602,101,152,101,-0.048733094320798476,-0.5808700235535489,-0.3945836662224455,0,1,32436,5,459,31972
Other instruments,all-e55-x55-i3-t3,long,618,602,292,350,291,-0.002003868788970964,-0.35827970391120695,-0.013316681748233916,0,0,20030,3,256,19771
Other instruments,all-e55-x55-i3-t3,short,618,602,34,51,37,-0.047826187647345586,-0.4847058511391276,-0.37966153659068463,1,1,12434,2,204,12228
Other instruments,all-e55-x55-i3-t4,both,618,602,133,183,133,-0.047716418394446625,-0.6051362263001074,-0.38475988684835466,0,2,26356,13,5480,20863
Other instruments,all-e55-x55-i3-t4,long,618,602,338,389,338,0.008898837945501836,-0.3821561414562027,0.052647840776626875,2,0,15697,9,2868,12820
Other instruments,all-e55-x55-i3-t4,short,618,602,24,34,29,-0.0528921121970814,-0.520262869825503,-0.40439407118410386,3,2,10698,4,2618,8076
Other instruments,all-e200-x10-i2-t3,both,618,602,168,230,165,-0.021329943046250965,-0.4195449401710833,-0.17114214955731039,2,1,18370,2765,5240,10365
Other instruments,all-e200-x10-i2-t3,long,618,602,267,326,264,-0.004385250838579713,-0.2757811678397875,-0.03698982047007787,9,0,13619,1970,3758,7891
Other instruments,all-e200-x10-i2-t3,short,618,602,133,154,131,-0.018360845553407334,-0.29268159235665786,-0.1527032150897854,87,1,4769,796,1488,2485
