symbol,group,watchlist_section,period,bars,both_sharpe,both_cagr,both_max_drawdown,long_sharpe,long_cagr,long_max_drawdown,short_sharpe,short_cagr,short_max_drawdown,d_sharpe,d_cagr,d_ddred
ACWI,Broad index ETF,,2023-present,917,0.9868512968652411,0.09526611345103042,-0.06911159948016854,1.5138105172105099,0.11510166776059672,-0.06139464498076663,-0.3256025110511505,-0.022479483114504428,-0.08484579910500312,-0.5269592203452688,-0.019835554309566295,-0.007716954499401907
ADBE,Individual equity,,2016-2019,1006,0.8113553629100269,0.11705912138073482,-0.19552127592633983,1.7335234944197182,0.21365243859626815,-0.13974421259106995,-0.6993382654525484,-0.07018252388922808,-0.2921345840962992,-0.9221681315096913,-0.09659331721553333,-0.05577706333526988
ADBE,Individual equity,,2020-2022,756,1.1476428602996742,0.3261311222695247,-0.2742174826190622,1.3869769248369572,0.2546271518653451,-0.15569051783059717,0.44483590333128814,0.07781370807721988,-0.23664164615533378,-0.239334064537283,0.07150397040417955,-0.11852696478846503
ADBE,Individual equity,,2023-present,917,0.5096666668619013,0.09748948051072204,-0.2735039078437923,0.5045292669511872,0.07039083570579385,-0.24000330473018472,0.34011472897794454,0.04688302800311095,-0.23987634560587634,0.005137399910714158,0.027098644804928185,-0.033500603113607585
ADI,Individual equity,,2016-2019,1006,1.1085741050309115,0.1873069278753956,-0.14965188691787623,1.756955714969612,0.2175515770192078,-0.10196393206160526,-0.13699108450943612,-0.024181758643763818,-0.1640792439434935,-0.6483816099387005,-0.030244649143812197,-0.047687954856270975
ADI,Individual equity,,2020-2022,756,0.006368189730482842,-0.04785380211183132,-0.3543436434990892,0.92919407135253,0.17710715722071457,-0.11278995696017602,-0.49170623603288394,-0.14656297550284114,-0.4308948119434518,-0.9228258816220472,-0.2249609593325459,-0.24155368653891318
ADI,Individual equity,,2023-present,917,0.5051649161650512,0.09248998659992269,-0.21350312527963144,0.7717486507571862,0.13155371149658612,-0.193291515307901,-0.06851558679773063,-0.018237768319907977,-0.14332980321653943,-0.266583734592135,-0.03906372489666343,-0.020211609971730438
ADM,Individual equity,,2016-2019,1006,0.41968048106344097,0.04693435287324599,-0.11831820547532279,0.7927125509496716,0.07448793035202272,-0.0950454029835962,-0.31893582327379755,-0.030744069453282563,-0.16408394300502016,-0.37303206988623067,-0.027553577478776736,-0.023272802491726585
ADM,Individual equity,,2020-2022,756,0.8430797685375409,0.1728677675216317,-0.1955342043526812,1.6288613226796962,0.21461867734894224,-0.0733626298001625,-0.13899265701282487,-0.04040629304730725,-0.2688848717841743,-0.7857815541421553,-0.041750909827310556,-0.1221715745525187
ADM,Individual equity,,2023-present,917,0.5228266606258185,0.07356789009423625,-0.22261293693623285,0.7447800869289799,0.08015308018396694,-0.1743790468712717,0.21477997854275144,0.018788802924728953,-0.14295292180334973,-0.2219534263031614,-0.006585190089730686,-0.04823389006496115
ADP,Individual equity,,2016-2019,1006,0.8800619357525855,0.1043682836127302,-0.12745370449596527,1.788519583883195,0.16844640351294893,-0.06983252512648896,-0.5766420121240045,-0.05329592730099475,-0.21791504772008852,-0.9084576481306096,-0.06407811990021872,-0.057621179369476305
ADP,Individual equity,,2020-2022,756,1.3323422019779367,0.3102962891460268,-0.12456238100368522,2.0324657890731737,0.2800156083603902,-0.062312971985447496,0.2629048843043522,0.03210988151965366,-0.15143167061683993,-0.7001235870952369,0.030280680785636616,-0.06224940901823772
ADP,Individual equity,,2023-present,917,1.1505272974342338,0.1796037908714494,-0.1037375013052011,1.1464902737704197,0.1240607144991821,-0.08322222807834778,0.5286030074331505,0.05495536298891257,-0.13468443905163008,0.004037023663814088,0.0555430763722673,-0.020515273226853314
ADSK,Individual equity,,2016-2019,1006,0.18364581326858892,0.017117067839629296,-0.38554095475501293,0.8847857480716732,0.14085526573733897,-0.18337828214591323,-0.6625191228324476,-0.08594624477245161,-0.37001347721364386,-0.7011399348030842,-0.12373819789770968,-0.2021626726090997
ADSK,Individual equity,,2020-2022,756,0.5362791301850618,0.12768843499673466,-0.35858199493513276,1.0485978507298965,0.21033941836543102,-0.21717493323438486,-0.09167235283011864,-0.05434056452771452,-0.34486325259466477,-0.5123187205448347,-0.08265098336869636,-0.1414070617007479
ADSK,Individual equity,,2023-present,917,0.5990542470026881,0.11000248668153634,-0.2836019791686828,1.0925388298456176,0.1665253403345064,-0.17990432624186414,-0.13031882189174782,-0.032013144827163775,-0.32215615382274443,-0.4934845828429295,-0.05652285365297005,-0.10369765292681865
AEE,Individual equity,,2016-2019,1006,0.7294367493152579,0.07191372452167344,-0.10249087418161607,0.9842303194093531,0.0779388921304951,-0.06550437992502145,-0.010191621047454611,-0.0027491759615965172,-0.10984715516897914,-0.2547935700940952,-0.006025167608821658,-0.036986494256594615
